Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Name,Year,Day_Type,Year_Quarter
2236,Men,Soccer,Mercurial Superfly,M,2,0.0,2025-06-26,Online,Delhi,880.62,June,2025,Working Day,2
2237,Kids,Training,Metcon 7,M,2,0.0,2025-06-26,Online,Mumbai,238.18,June,2025,Working Day,2
2238,Kids,Training,SuperRep Go,UNKNOWN,3,0.0,2024-08-04,Online,Delhi,662.02,August,2024,Weekend,3
2239,Men,Training,SuperRep Go,XL,2,0.0,2024-08-04,Online,Kolkata,1750.71,August,2024,Weekend,3
2240,Kids,Basketball,Air Jordan,M,2,0.0,2025-01-22,Retail,Kolkata,928.85,January,2025,Working Day,1
2241,Women,Soccer,Tiempo Legend,12,2,0.0,2025-02-19,Online,Hyderabad,233.74,February,2025,Working Day,1
2243,Men,Lifestyle,Blazer Mid,L,2,0.0,2024-11-07,Retail,Delhi,266.31,November,2024,Working Day,4
2244,Kids,Training,Metcon 7,L,2,0.0,2025-04-16,Online,Delhi,1904.11,April,2025,Working Day,2
2245,Kids,Running,React Infinity,UNKNOWN,2,0.0,2025-04-16,Online,Pune,290.33,April,2025,Working Day,2
2246,Kids,Basketball,LeBron 20,L,1,0.0,2024-10-02,Online,Hyderabad,943.35,October,2024,Working Day,4
2247,Women,Training,Metcon 7,UNKNOWN,2,0.0,2024-08-16,Online,Mumbai,1158.15,August,2024,Working Day,3
2248,Men,Training,Metcon 7,M,4,25079.88,2024-01-16,Online,Bangalore,1625.14,January,2024,Working Day,1
2249,Men,Training,Flex Trainer,M,2,0.0,2024-05-28,Online,Delhi,692.94,May,2024,Working Day,2
2250,Men,Basketball,Kyrie Flytrap,XL,2,0.0,2024-10-01,Retail,Pune,821.13,October,2024,Working Day,4
2252,Women,Running,Free RN,L,2,0.0,2025-05-18,Retail,Delhi,934.87,May,2025,Weekend,2
2253,Men,Training,Flex Trainer,M,0,0.0,2025-05-18,Online,Bangalore,1516.72,May,2025,Weekend,2
2254,Women,Basketball,LeBron 20,M,2,0.0,2025-04-24,Online,Hyderabad,1642.0,April,2025,Working Day,2
2255,Kids,Basketball,LeBron 20,XL,2,0.0,2025-04-06,Retail,Mumbai,586.56,April,2025,Weekend,2
2256,Men,Soccer,Phantom GT,UNKNOWN,2,0.0,2025-03-30,Online,Hyderabad,3175.83,March,2025,Weekend,1
2257,Men,Basketball,Kyrie Flytrap,XL,1,0.0,2025-02-09,Online,Mumbai,365.42,February,2025,Weekend,1
2258,Women,Lifestyle,Dunk Low,L,2,0.0,2023-11-21,Online,Mumbai,2824.7,November,2023,Working Day,4
2259,Women,Soccer,Mercurial Superfly,M,2,0.0,2024-10-20,Retail,Delhi,2323.89,October,2024,Weekend,4
2260,Women,Lifestyle,Dunk Low,M,2,0.0,2024-12-12,Retail,Pune,352.18,December,2024,Working Day,4
2261,Women,Training,ZoomX Invincible,UNKNOWN,2,0.0,2024-10-04,Retail,Pune,1574.74,October,2024,Working Day,4
2262,Women,Running,Pegasus Turbo,L,0,0.0,2024-09-15,Retail,Pune,3146.93,September,2024,Weekend,3
2263,Women,Soccer,Premier III,M,0,0.0,2024-10-08,Online,Kolkata,2510.55,October,2024,Working Day,4
2264,Men,Training,ZoomX Invincible,UNKNOWN,4,1799.14,2024-04-22,Retail,Bangalore,1248.25,April,2024,Working Day,2
2265,Women,Soccer,Premier III,7,2,0.0,2024-11-23,Retail,Delhi,67.74,November,2024,Weekend,4
2266,Women,Basketball,LeBron 20,L,2,0.0,2025-07-19,Retail,Kolkata,3475.59,July,2025,Weekend,3
2267,Women,Running,Air Zoom,M,1,0.0,2024-12-20,Retail,Kolkata,238.78,December,2024,Working Day,4
2268,Men,Soccer,Mercurial Superfly,M,3,0.0,2023-11-16,Online,Kolkata,518.71,November,2023,Working Day,4
2269,Women,Training,ZoomX Invincible,11,4,0.0,2024-07-14,Retail,Mumbai,405.26,July,2024,Weekend,3
2270,Men,Running,React Infinity,XL,1,0.0,2025-06-06,Retail,Pune,3088.25,June,2025,Working Day,2
2271,Kids,Lifestyle,Waffle One,9,2,0.0,2024-05-03,Retail,Delhi,1293.94,May,2024,Working Day,2
2273,Kids,Running,Free RN,M,1,0.0,2024-01-30,Online,Kolkata,614.66,January,2024,Working Day,1
2274,Women,Training,Metcon 7,6,4,0.0,2025-06-13,Online,Bangalore,2561.89,June,2025,Working Day,2
2275,Kids,Running,Pegasus Turbo,M,1,0.0,2025-07-03,Online,Pune,783.71,July,2025,Working Day,3
2276,Kids,Lifestyle,Air Force 1,L,1,0.0,2023-08-29,Retail,Kolkata,1181.87,August,2023,Working Day,3
2277,Kids,Basketball,LeBron 20,M,2,0.0,2024-12-28,Online,Hyderabad,3967.77,December,2024,Weekend,4
2278,Men,Training,SuperRep Go,11,2,0.0,2025-03-07,Retail,Pune,3638.15,March,2025,Working Day,1
2279,Women,Lifestyle,Blazer Mid,6,2,0.0,2024-08-03,Retail,Mumbai,766.72,August,2024,Weekend,3
2280,Women,Soccer,Mercurial Superfly,M,1,0.0,2025-02-13,Online,Delhi,3069.57,February,2025,Working Day,1
2281,Kids,Lifestyle,Waffle One,M,2,0.0,2025-07-13,Retail,Kolkata,1753.48,July,2025,Weekend,3
2282,Men,Running,Free RN,UNKNOWN,2,0.0,2024-11-14,Retail,Mumbai,1002.46,November,2024,Working Day,4
2283,Men,Soccer,Mercurial Superfly,10,1,0.0,2024-08-21,Retail,Delhi,468.59,August,2024,Working Day,3
2284,Kids,Soccer,Mercurial Superfly,M,2,0.0,2024-10-08,Online,Kolkata,1370.01,October,2024,Working Day,4
2285,Women,Basketball,LeBron 20,L,1,0.0,2024-10-16,Retail,Delhi,2211.71,October,2024,Working Day,4
2286,Women,Lifestyle,Waffle One,UNKNOWN,2,0.0,2024-10-16,Online,Bangalore,2419.09,October,2024,Working Day,4
2287,Women,Running,React Infinity,9,3,0.0,2024-08-24,Online,Mumbai,650.68,August,2024,Weekend,3
2288,Women,Training,ZoomX Invincible,UNKNOWN,2,0.0,2024-08-24,Retail,Hyderabad,1570.91,August,2024,Weekend,3
2289,Women,Running,Air Zoom,L,2,0.0,2024-10-20,Retail,Mumbai,3161.45,October,2024,Weekend,4
2290,Women,Training,Flex Trainer,L,2,0.0,2024-10-20,Online,Kolkata,546.66,October,2024,Weekend,4
2291,Women,Basketball,LeBron 20,L,1,0.0,2024-11-05,Retail,Pune,2729.23,November,2024,Working Day,4
2292,Women,Running,Free RN,M,2,0.0,2024-11-05,Online,Kolkata,1192.5,November,2024,Working Day,4
2293,Women,Basketball,Air Jordan,XL,3,0.0,2025-05-13,Retail,Mumbai,2525.87,May,2025,Working Day,2
2295,Kids,Lifestyle,Dunk Low,UNKNOWN,2,0.0,2025-06-17,Retail,Hyderabad,3901.16,June,2025,Working Day,2
2296,Women,Soccer,Phantom GT,UNKNOWN,2,0.0,2024-08-15,Online,Delhi,1188.86,August,2024,Working Day,3
2297,Kids,Basketball,LeBron 20,M,2,0.0,2024-12-31,Online,Pune,454.97,December,2024,Working Day,4
2298,Men,Training,SuperRep Go,UNKNOWN,2,0.0,2025-06-11,Retail,Kolkata,3445.5,June,2025,Working Day,2
2299,Kids,Soccer,Phantom GT,UNKNOWN,2,0.0,2025-05-09,Online,Hyderabad,2596.8,May,2025,Working Day,2
2300,Men,Basketball,Air Jordan,L,3,4178.88,2024-08-17,Retail,Delhi,3380.28,August,2024,Weekend,3
2301,Men,Soccer,Mercurial Superfly,XL,2,0.0,2024-12-29,Online,Pune,505.58,December,2024,Weekend,4
2302,Women,Running,Air Zoom,XL,0,0.0,2025-02-27,Retail,Hyderabad,1489.99,February,2025,Working Day,1
2303,Kids,Running,Free RN,L,2,0.0,2024-12-24,Retail,Hyderabad,2971.55,December,2024,Working Day,4
2304,Men,Training,Flex Trainer,11,2,0.0,2024-11-28,Online,Hyderabad,2055.87,November,2024,Working Day,4
2305,Kids,Running,Pegasus Turbo,L,2,0.0,2024-11-10,Retail,Mumbai,2794.61,November,2024,Weekend,4
2306,Kids,Basketball,Air Jordan,UNKNOWN,1,5869.97,2024-11-10,Retail,Bangalore,476.25,November,2024,Weekend,4
2307,Women,Running,Free RN,XL,2,0.0,2025-06-18,Retail,Kolkata,2390.7,June,2025,Working Day,2
2308,Men,Running,Pegasus Turbo,UNKNOWN,0,0.0,2025-05-01,Online,Bangalore,2282.01,May,2025,Working Day,2
2310,Men,Running,Air Zoom,XL,2,0.0,2025-02-04,Online,Kolkata,1061.45,February,2025,Working Day,1
2312,Kids,Soccer,Premier III,UNKNOWN,2,0.0,2024-09-30,Online,Bangalore,249.56,September,2024,Working Day,3
2313,Women,Training,SuperRep Go,M,0,0.0,2024-12-09,Online,Delhi,480.74,December,2024,Working Day,4
2314,Women,Soccer,Mercurial Superfly,M,2,0.0,2024-12-09,Retail,Mumbai,1505.11,December,2024,Working Day,4
2315,Men,Basketball,Kyrie Flytrap,M,2,0.0,2024-11-12,Retail,Hyderabad,143.06,November,2024,Working Day,4
2316,Men,Soccer,Phantom GT,M,1,0.0,2024-09-13,Retail,Delhi,3862.6,September,2024,Working Day,3
2317,Men,Training,Flex Trainer,M,2,0.0,2024-09-13,Online,Kolkata,32.45,September,2024,Working Day,3
2318,Men,Soccer,Phantom GT,11,2,0.0,2025-04-04,Retail,Delhi,1894.17,April,2025,Working Day,2
2319,Women,Basketball,Kyrie Flytrap,L,1,0.0,2025-06-29,Online,Delhi,2141.68,June,2025,Weekend,2
2320,Kids,Running,Pegasus Turbo,XL,2,0.0,2025-01-23,Retail,Hyderabad,1265.74,January,2025,Working Day,1
2321,Men,Lifestyle,Dunk Low,8,2,0.0,2024-06-10,Online,Mumbai,362.47,June,2024,Working Day,2
2322,Women,Running,Pegasus Turbo,L,0,0.0,2025-04-07,Retail,Delhi,1333.86,April,2025,Working Day,2
2323,Men,Lifestyle,Dunk Low,UNKNOWN,2,0.0,2025-01-05,Online,Bangalore,453.11,January,2025,Weekend,1
2324,Women,Soccer,Mercurial Superfly,M,0,0.0,2025-02-27,Online,Kolkata,2640.1,February,2025,Working Day,1
2325,Men,Basketball,Zoom Freak,M,0,0.0,2025-05-18,Online,Kolkata,3954.38,May,2025,Weekend,2
2326,Women,Lifestyle,Dunk Low,XL,4,0.0,2024-12-10,Retail,Kolkata,2047.65,December,2024,Working Day,4
2327,Men,Training,Flex Trainer,XL,4,0.0,2025-03-21,Retail,Delhi,3402.41,March,2025,Working Day,1
2328,Men,Lifestyle,Waffle One,6,2,9158.23,2024-11-09,Online,Mumbai,39.69,November,2024,Weekend,4
2329,Men,Basketball,Kyrie Flytrap,L,4,0.0,2025-06-05,Online,Mumbai,1833.07,June,2025,Working Day,2
2330,Women,Training,Flex Trainer,XL,2,0.0,2024-10-22,Online,Mumbai,648.08,October,2024,Working Day,4
2331,Kids,Basketball,Kyrie Flytrap,L,2,0.0,2024-11-23,Retail,Mumbai,304.92,November,2024,Weekend,4
2332,Kids,Training,Flex Trainer,UNKNOWN,1,0.0,2024-07-15,Retail,Pune,2914.06,July,2024,Working Day,3
2333,Kids,Running,Free RN,UNKNOWN,2,0.0,2024-06-06,Online,Hyderabad,614.06,June,2024,Working Day,2
2334,Women,Training,SuperRep Go,L,4,0.0,2024-06-06,Retail,Mumbai,80.25,June,2024,Working Day,2
2335,Women,Running,Free RN,XL,0,0.0,2024-01-05,Online,Mumbai,217.22,January,2024,Working Day,1
2336,Kids,Soccer,Mercurial Superfly,8,4,0.0,2023-10-22,Online,Pune,3854.71,October,2023,Weekend,4
2337,Women,Training,SuperRep Go,UNKNOWN,2,0.0,2024-10-17,Online,Pune,3186.84,October,2024,Working Day,4
2338,Women,Soccer,Premier III,XL,2,0.0,2024-08-07,Retail,Delhi,3529.93,August,2024,Working Day,3
2339,Women,Basketball,LeBron 20,L,4,0.0,2024-08-07,Retail,Kolkata,3196.02,August,2024,Working Day,3
2340,Women,Running,Free RN,7,3,0.0,2024-08-07,Online,Mumbai,425.99,August,2024,Working Day,3
2341,Women,Lifestyle,Waffle One,11,2,0.0,2025-04-22,Online,Hyderabad,280.18,April,2025,Working Day,2
2342,Women,Training,Metcon 7,XL,2,0.0,2024-08-19,Retail,Kolkata,3463.09,August,2024,Working Day,3
2343,Women,Basketball,Zoom Freak,UNKNOWN,0,0.0,2024-11-22,Retail,Kolkata,1900.24,November,2024,Working Day,4
2344,Kids,Training,ZoomX Invincible,10,1,0.0,2025-06-20,Online,Kolkata,938.88,June,2025,Working Day,2
2345,Men,Running,React Infinity,UNKNOWN,0,0.0,2025-06-21,Retail,Hyderabad,3039.05,June,2025,Weekend,2
2346,Men,Soccer,Phantom GT,7,2,0.0,2024-09-21,Retail,Mumbai,324.45,September,2024,Weekend,3
2347,Men,Training,Flex Trainer,L,2,0.0,2024-09-21,Retail,Bangalore,3511.89,September,2024,Weekend,3
2348,Kids,Training,Metcon 7,XL,2,0.0,2025-04-29,Retail,Delhi,2604.68,April,2025,Working Day,2
2349,Kids,Soccer,Tiempo Legend,10,3,0.0,2023-10-25,Online,Delhi,902.62,October,2023,Working Day,4
2350,Men,Running,Air Zoom,UNKNOWN,4,0.0,2025-03-21,Retail,Delhi,2494.5,March,2025,Working Day,1
2351,Men,Basketball,LeBron 20,11,3,0.0,2024-07-29,Retail,Pune,2363.69,July,2024,Working Day,3
2352,Men,Basketball,LeBron 20,M,2,0.0,2025-03-24,Online,Bangalore,599.21,March,2025,Working Day,1
2353,Kids,Training,ZoomX Invincible,9,0,0.0,2024-10-03,Retail,Bangalore,818.35,October,2024,Working Day,4
2354,Men,Basketball,Kyrie Flytrap,L,0,0.0,2024-09-06,Online,Hyderabad,1445.09,September,2024,Working Day,3
2355,Women,Lifestyle,Waffle One,L,1,0.0,2024-07-26,Retail,Bangalore,887.83,July,2024,Working Day,3
2356,Men,Basketball,Air Jordan,L,2,0.0,2025-02-17,Retail,Pune,543.26,February,2025,Working Day,1
2357,Women,Lifestyle,Air Force 1,M,2,0.0,2025-04-28,Retail,Bangalore,1199.32,April,2025,Working Day,2
2358,Men,Basketball,LeBron 20,M,4,0.0,2025-02-24,Online,Pune,1819.6,February,2025,Working Day,1
2359,Men,Lifestyle,Waffle One,L,1,6492.08,2024-12-07,Retail,Pune,874.96,December,2024,Weekend,4
2360,Women,Training,Metcon 7,XL,2,0.0,2024-12-07,Online,Hyderabad,1947.5,December,2024,Weekend,4
2361,Kids,Training,Flex Trainer,L,0,0.0,2024-07-30,Retail,Mumbai,1302.98,July,2024,Working Day,3
2362,Women,Lifestyle,Blazer Mid,XL,2,0.0,2024-12-09,Online,Bangalore,3817.26,December,2024,Working Day,4
2363,Kids,Running,Pegasus Turbo,XL,2,0.0,2025-07-01,Retail,Hyderabad,597.61,July,2025,Working Day,3
2364,Women,Lifestyle,Dunk Low,M,2,0.0,2024-08-17,Online,Delhi,1414.23,August,2024,Weekend,3
2365,Women,Running,React Infinity,10,2,0.0,2024-08-17,Online,Hyderabad,3555.61,August,2024,Weekend,3
2366,Kids,Lifestyle,Waffle One,M,2,0.0,2025-05-08,Retail,Bangalore,3737.47,May,2025,Working Day,2
2367,Kids,Lifestyle,Dunk Low,XL,4,3969.91,2024-11-12,Online,Bangalore,202.12,November,2024,Working Day,4
2368,Women,Lifestyle,Waffle One,L,2,0.0,2023-08-04,Retail,Delhi,2369.28,August,2023,Working Day,3
2369,Men,Basketball,LeBron 20,XL,0,0.0,2025-07-11,Online,Hyderabad,2427.86,July,2025,Working Day,3
2370,Men,Running,Pegasus Turbo,L,2,0.0,2025-02-04,Online,Delhi,867.37,February,2025,Working Day,1
2371,Kids,Training,Flex Trainer,UNKNOWN,1,0.0,2025-04-15,Online,Kolkata,3424.65,April,2025,Working Day,2
2372,Men,Running,Free RN,UNKNOWN,2,0.0,2025-05-23,Online,Kolkata,3365.96,May,2025,Working Day,2
2373,Women,Lifestyle,Air Force 1,XL,2,0.0,2024-09-22,Retail,Kolkata,2738.82,September,2024,Weekend,3
2375,Men,Training,Metcon 7,UNKNOWN,1,0.0,2025-04-05,Retail,Mumbai,990.59,April,2025,Weekend,2
2376,Men,Lifestyle,Dunk Low,XL,2,0.0,2024-10-03,Online,Delhi,234.66,October,2024,Working Day,4
2377,Men,Basketball,LeBron 20,UNKNOWN,4,0.0,2025-07-02,Online,Mumbai,2438.24,July,2025,Working Day,3
2378,Women,Basketball,LeBron 20,XL,1,0.0,2024-11-04,Retail,Mumbai,2107.42,November,2024,Working Day,4
2379,Men,Lifestyle,Air Force 1,L,4,0.0,2024-04-09,Online,Mumbai,3289.77,April,2024,Working Day,2
2380,Men,Soccer,Phantom GT,M,1,0.0,2024-12-09,Retail,Delhi,2707.27,December,2024,Working Day,4
2381,Kids,Lifestyle,Dunk Low,M,3,290.08,2024-10-12,Retail,Pune,213.96,October,2024,Weekend,4
2382,Men,Lifestyle,Waffle One,L,4,0.0,2024-03-09,Retail,Mumbai,787.42,March,2024,Weekend,1
2384,Women,Training,SuperRep Go,UNKNOWN,3,1553.23,2024-09-05,Online,Delhi,42.89,September,2024,Working Day,3
2385,Men,Training,Metcon 7,UNKNOWN,2,0.0,2024-10-03,Retail,Delhi,1443.09,October,2024,Working Day,4
2386,Men,Basketball,Kyrie Flytrap,M,2,0.0,2025-07-13,Online,Pune,2029.55,July,2025,Weekend,3
2387,Women,Basketball,Kyrie Flytrap,UNKNOWN,3,0.0,2024-09-21,Online,Pune,1042.09,September,2024,Weekend,3
2388,Kids,Running,Air Zoom,L,1,0.0,2024-09-02,Retail,Bangalore,2587.26,September,2024,Working Day,3
2389,Women,Basketball,Kyrie Flytrap,XL,0,0.0,2024-10-08,Online,Delhi,406.39,October,2024,Working Day,4
2390,Kids,Lifestyle,Waffle One,XL,1,0.0,2025-05-24,Online,Delhi,496.54,May,2025,Weekend,2
2392,Kids,Basketball,Zoom Freak,XL,2,0.0,2023-08-18,Retail,Bangalore,1356.18,August,2023,Working Day,3
2394,Kids,Lifestyle,Air Force 1,XL,2,0.0,2023-08-18,Online,Delhi,133.03,August,2023,Working Day,3
2395,Kids,Soccer,Premier III,XL,1,0.0,2025-07-08,Online,Pune,85.0,July,2025,Working Day,3
2396,Men,Basketball,Air Jordan,L,2,0.0,2025-06-09,Retail,Pune,859.93,June,2025,Working Day,2
2397,Men,Soccer,Phantom GT,XL,2,0.0,2023-12-27,Retail,Mumbai,3996.96,December,2023,Working Day,4
2398,Women,Soccer,Mercurial Superfly,L,2,0.0,2024-08-07,Retail,Bangalore,3888.42,August,2024,Working Day,3
2399,Women,Running,Air Zoom,L,1,0.0,2024-08-07,Retail,Pune,515.6,August,2024,Working Day,3
2402,Kids,Running,React Infinity,UNKNOWN,2,0.0,2025-03-09,Online,Mumbai,1231.3,March,2025,Weekend,1
2403,Women,Running,React Infinity,XL,2,0.0,2024-08-24,Retail,Delhi,1309.54,August,2024,Weekend,3
2404,Men,Lifestyle,Blazer Mid,XL,2,0.0,2024-01-25,Online,Pune,501.36,January,2024,Working Day,1
2405,Men,Basketball,Kyrie Flytrap,6,1,0.0,2024-11-17,Online,Kolkata,69.95,November,2024,Weekend,4
2406,Men,Training,Metcon 7,L,4,0.0,2023-09-17,Online,Mumbai,402.0,September,2023,Weekend,3
2407,Kids,Running,Free RN,6,2,0.0,2023-12-30,Online,Kolkata,521.77,December,2023,Weekend,4
2408,Men,Soccer,Premier III,XL,1,0.0,2024-10-09,Retail,Bangalore,1731.86,October,2024,Working Day,4
2409,Men,Basketball,Zoom Freak,M,2,0.0,2025-01-19,Retail,Bangalore,2993.72,January,2025,Weekend,1
2410,Kids,Basketball,Air Jordan,UNKNOWN,2,0.0,2025-03-27,Retail,Hyderabad,1344.49,March,2025,Working Day,1
2412,Kids,Lifestyle,Blazer Mid,XL,1,4231.46,2024-01-25,Retail,Mumbai,1135.72,January,2024,Working Day,1
2413,Men,Training,Flex Trainer,XL,3,17864.46,2024-01-25,Retail,Kolkata,2329.98,January,2024,Working Day,1
2414,Women,Basketball,Air Jordan,XL,2,0.0,2024-01-25,Online,Hyderabad,829.35,January,2024,Working Day,1
2415,Women,Running,Free RN,8,3,0.0,2024-07-22,Retail,Bangalore,73.75,July,2024,Working Day,3
2416,Kids,Soccer,Mercurial Superfly,9,3,2810.35,2024-12-14,Retail,Mumbai,3485.64,December,2024,Weekend,4
2417,Men,Lifestyle,Dunk Low,UNKNOWN,2,0.0,2024-12-29,Retail,Bangalore,1727.06,December,2024,Weekend,4
2418,Men,Soccer,Phantom GT,XL,2,0.0,2025-04-29,Retail,Mumbai,3110.43,April,2025,Working Day,2
2419,Men,Lifestyle,Dunk Low,L,2,0.0,2024-07-14,Online,Hyderabad,2868.49,July,2024,Weekend,3
2420,Kids,Basketball,Zoom Freak,9,2,0.0,2024-04-11,Online,Hyderabad,1664.6,April,2024,Working Day,2
2421,Women,Running,React Infinity,M,2,0.0,2025-03-10,Retail,Pune,3398.15,March,2025,Working Day,1
2422,Kids,Soccer,Tiempo Legend,UNKNOWN,4,0.0,2024-07-23,Retail,Mumbai,3044.66,July,2024,Working Day,3
2424,Women,Basketball,Air Jordan,10,2,0.0,2024-12-30,Online,Kolkata,1749.8,December,2024,Working Day,4
2425,Kids,Training,ZoomX Invincible,XL,2,0.0,2024-12-30,Online,Bangalore,3058.78,December,2024,Working Day,4
2426,Kids,Lifestyle,Dunk Low,M,2,0.0,2025-03-05,Retail,Pune,72.52,March,2025,Working Day,1
2427,Men,Running,Pegasus Turbo,7,2,0.0,2025-06-13,Online,Delhi,1683.98,June,2025,Working Day,2
2428,Kids,Basketball,Kyrie Flytrap,12,2,0.0,2024-12-07,Retail,Mumbai,427.51,December,2024,Weekend,4
2429,Kids,Lifestyle,Dunk Low,L,2,0.0,2025-05-25,Online,Mumbai,550.48,May,2025,Weekend,2
2430,Women,Soccer,Tiempo Legend,12,3,0.0,2025-07-09,Online,Pune,215.3,July,2025,Working Day,3
2431,Women,Lifestyle,Blazer Mid,L,1,0.0,2024-11-15,Online,Hyderabad,1627.78,November,2024,Working Day,4
2432,Women,Basketball,Zoom Freak,L,1,425.13,2024-10-26,Online,Mumbai,3754.3,October,2024,Weekend,4
2433,Men,Basketball,Zoom Freak,UNKNOWN,4,0.0,2025-02-11,Retail,Pune,620.53,February,2025,Working Day,1
2434,Kids,Training,Metcon 7,M,1,634.04,2025-02-11,Online,Hyderabad,387.15,February,2025,Working Day,1
2435,Kids,Lifestyle,Waffle One,XL,2,0.0,2024-04-01,Retail,Kolkata,2378.82,April,2024,Working Day,2
2436,Kids,Basketball,LeBron 20,8,0,0.0,2024-07-31,Online,Bangalore,2213.84,July,2024,Working Day,3
2437,Women,Running,Pegasus Turbo,XL,3,0.0,2024-07-31,Retail,Hyderabad,281.42,July,2024,Working Day,3
2438,Men,Training,Metcon 7,8,2,0.0,2024-11-24,Retail,Mumbai,2965.39,November,2024,Weekend,4
2439,Men,Lifestyle,Blazer Mid,L,1,0.0,2025-03-03,Retail,Bangalore,3467.1,March,2025,Working Day,1
2440,Women,Basketball,Kyrie Flytrap,XL,1,0.0,2024-11-12,Retail,Kolkata,2989.6,November,2024,Working Day,4
2441,Women,Training,Metcon 7,XL,2,0.0,2025-01-26,Retail,Pune,219.02,January,2025,Weekend,1
2442,Men,Soccer,Tiempo Legend,L,2,0.0,2025-01-26,Online,Mumbai,3083.26,January,2025,Weekend,1
2443,Women,Basketball,LeBron 20,M,1,0.0,2025-03-15,Retail,Mumbai,2449.43,March,2025,Weekend,1
2444,Women,Lifestyle,Blazer Mid,XL,3,0.0,2025-05-25,Retail,Pune,1621.74,May,2025,Weekend,2
2445,Women,Basketball,Air Jordan,XL,2,0.0,2024-12-02,Online,Kolkata,141.93,December,2024,Working Day,4
2446,Men,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2024-05-04,Online,Kolkata,3198.97,May,2024,Weekend,2
2447,Kids,Lifestyle,Waffle One,XL,2,0.0,2024-05-04,Online,Kolkata,1291.8,May,2024,Weekend,2
2449,Women,Training,SuperRep Go,UNKNOWN,1,0.0,2025-03-02,Retail,Hyderabad,173.68,March,2025,Weekend,1
2450,Men,Basketball,Air Jordan,12,2,0.0,2025-07-19,Online,Kolkata,1786.43,July,2025,Weekend,3
2451,Kids,Soccer,Premier III,UNKNOWN,2,0.0,2023-11-04,Online,Mumbai,2233.57,November,2023,Weekend,4
2452,Men,Lifestyle,Dunk Low,XL,2,0.0,2025-02-25,Online,Bangalore,176.96,February,2025,Working Day,1
2453,Women,Running,React Infinity,M,2,0.0,2025-02-25,Online,Pune,387.79,February,2025,Working Day,1
2454,Women,Soccer,Tiempo Legend,XL,2,0.0,2025-02-25,Online,Bangalore,3100.44,February,2025,Working Day,1
2455,Women,Training,Metcon 7,UNKNOWN,2,0.0,2025-03-22,Retail,Delhi,2003.31,March,2025,Weekend,1
2456,Women,Soccer,Premier III,M,0,0.0,2025-03-15,Retail,Kolkata,3498.64,March,2025,Weekend,1
2457,Women,Soccer,Mercurial Superfly,UNKNOWN,0,0.0,2025-03-04,Retail,Bangalore,2443.4,March,2025,Working Day,1
2458,Kids,Soccer,Phantom GT,UNKNOWN,2,0.0,2023-12-20,Retail,Pune,573.21,December,2023,Working Day,4
2459,Kids,Basketball,Air Jordan,M,2,0.0,2024-04-20,Retail,Kolkata,404.04,April,2024,Weekend,2
2460,Women,Basketball,Zoom Freak,XL,2,7127.85,2024-11-04,Online,Kolkata,823.8,November,2024,Working Day,4
2461,Women,Basketball,LeBron 20,L,2,0.0,2025-01-23,Online,Pune,3146.03,January,2025,Working Day,1
2462,Men,Basketball,Zoom Freak,8,2,0.0,2025-01-23,Retail,Pune,2143.6,January,2025,Working Day,1
2464,Women,Lifestyle,Blazer Mid,XL,3,0.0,2024-06-30,Retail,Hyderabad,3507.56,June,2024,Weekend,2
2465,Kids,Lifestyle,Blazer Mid,7,1,0.0,2025-03-22,Retail,Pune,684.07,March,2025,Weekend,1
2466,Women,Soccer,Mercurial Superfly,UNKNOWN,1,0.0,2025-07-05,Retail,Pune,3056.38,July,2025,Weekend,3
2467,Kids,Training,SuperRep Go,M,1,0.0,2023-11-05,Online,Mumbai,1899.54,November,2023,Weekend,4
2468,Women,Soccer,Phantom GT,7,0,0.0,2024-10-26,Retail,Bangalore,1113.25,October,2024,Weekend,4
2469,Men,Training,Metcon 7,XL,4,0.0,2025-05-21,Retail,Mumbai,279.26,May,2025,Working Day,2
2470,Men,Soccer,Mercurial Superfly,L,2,0.0,2024-11-07,Online,Delhi,1099.17,November,2024,Working Day,4
2471,Men,Basketball,Kyrie Flytrap,L,2,0.0,2025-04-05,Retail,Pune,464.96,April,2025,Weekend,2
2472,Men,Basketball,LeBron 20,L,2,0.0,2025-04-05,Online,Mumbai,560.7,April,2025,Weekend,2
2473,Men,Training,ZoomX Invincible,UNKNOWN,2,0.0,2024-12-21,Retail,Pune,283.56,December,2024,Weekend,4
